Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Jonathan Rowe,ENG,FW,22,Marseille,Ligue1,0.08,0.08,0.15,0.08,0.00,0.00,0.23,0.00,0.32,0.32,0.19,0.50,2.78,3.30,8.78,Shooting,Per 90,2.85,0.90,31.6%,0.03,0.08,18.50,0.00,0.11,-0.24,-0.24,Passing,22.88,29.93,76.4%,347.18,77.93,13.73,15.38,89.3%,7.05,9.30,75.8%,1.43,3.15,45.2%,0.16,1.35,1.58,1.88,0.68,Pass Types,28.50,1.28,0.00,0.23,0.30,3.23,0.68,0.23,0.08,0.00,0.00,0.15,0.45,Goal and Shot Creation,3.68,2.33,0.08,0.30,0.38,0.38,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,Defense,1.73,1.05,0.60,0.60,0.53,0.53,1.13,46.7%,0.60,0.45,0.00,0.60,2.33,0.38,0.00,Possession,44.48,0.30,3.08,16.73,25.50,4.28,44.48,5.10,1.73,33.8%,2.78,54.4%,29.78,198.53,92.25,2.33,0.83,2.78,1.58,33.23,Miscellaneous Stats,0.00,1.50,2.85,0.30,0.00,0.00,0.00,3.15,0.75,1.65,31.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osame Sahraoui,MAR,"FW,MF",24,Lille,Ligue1,0.34,0.20,0.54,0.34,0.00,0.00,0.00,0.00,0.25,0.25,0.16,0.41,5.13,7.56,11.41,Shooting,Per 90,1.82,0.88,48.1%,0.19,0.38,13.80,0.00,0.14,+0.09,+0.09,Passing,36.32,44.97,80.8%,509.08,158.12,20.73,24.17,85.8%,12.29,14.18,86.7%,1.49,1.96,75.9%,0.28,1.82,3.51,3.31,0.34,Pass Types,43.08,1.42,0.34,0.41,0.14,0.81,0.81,0.20,0.00,0.07,0.00,0.47,0.68,Goal and Shot Creation,4.66,4.05,0.07,0.27,0.07,0.20,0.00,0.54,0.41,0.00,0.07,0.07,0.00,0.00,Defense,1.22,0.81,0.27,0.61,0.34,0.41,0.88,46.2%,0.47,0.74,0.07,0.61,1.82,0.61,0.14,Possession,57.93,0.74,5.33,22.28,30.99,4.86,57.93,5.40,2.63,48.8%,2.50,46.3%,42.06,262.37,132.33,2.70,1.42,2.43,1.76,46.45,Miscellaneous Stats,0.00,0.81,2.43,0.07,0.00,0.00,0.00,4.25,0.07,0.47,12.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wesley Saïd,FRA,MF,30,Lens,Ligue1,0.47,0.11,0.58,0.42,0.05,0.05,0.11,0.00,0.38,0.34,0.19,0.53,1.69,3.74,5.11,Shooting,Per 90,2.06,1.00,48.7%,0.21,0.42,12.40,0.00,0.17,+0.09,+0.08,Passing,23.41,29.42,79.6%,344.92,89.00,13.13,15.29,85.9%,8.01,9.60,83.5%,1.16,2.43,47.8%,0.17,1.00,2.32,1.27,0.11,Pass Types,28.47,0.84,0.26,0.32,0.21,0.95,0.05,0.00,0.00,0.00,0.00,0.11,1.16,Goal and Shot Creation,2.37,1.79,0.00,0.32,0.11,0.11,0.05,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Defense,1.16,0.74,0.32,0.53,0.32,0.37,0.90,41.2%,0.53,1.16,0.00,0.47,1.63,0.74,0.00,Possession,38.70,0.79,5.33,20.09,13.76,3.32,38.65,1.58,0.84,53.3%,0.74,46.7%,21.67,110.35,57.10,1.16,0.58,1.48,0.95,28.58,Miscellaneous Stats,0.00,1.63,0.37,0.63,0.00,0.00,0.00,2.53,1.00,1.27,44.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammed Salisu,GHA,DF,26,Monaco,Ligue1,0.05,0.00,0.05,0.05,0.00,0.00,0.23,0.00,0.05,0.05,0.03,0.08,0.23,2.87,0.18,Shooting,Per 90,0.55,0.18,33.3%,0.08,0.25,11.70,0.00,0.09,0.00,0.00,Passing,51.45,59.15,87.0%,903.05,383.70,18.82,20.32,92.6%,28.80,30.76,93.6%,2.78,6.11,45.5%,0.03,0.14,3.28,0.00,0.00,Pass Types,55.91,3.19,1.59,0.05,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.05,0.18,Goal and Shot Creation,0.64,0.50,0.00,0.05,0.09,0.00,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,Defense,1.73,0.91,1.23,0.36,0.14,1.00,1.96,51.2%,0.96,1.59,1.41,1.37,3.10,6.97,0.14,Possession,72.36,10.57,34.82,35.82,2.05,1.00,72.36,0.18,0.14,75.0%,0.05,25.0%,39.60,204.29,111.24,0.27,0.00,0.46,0.14,46.94,Miscellaneous Stats,0.00,1.09,0.50,0.27,0.00,0.00,0.09,4.06,3.24,1.78,64.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mbwana Samatta,TAN,FW,33,Le Havre,Ligue1,0.11,0.00,0.11,0.11,0.00,0.00,0.34,0.00,0.24,0.24,0.06,0.29,0.78,1.35,4.60,Shooting,Per 90,2.35,0.90,38.1%,0.05,0.13,12.90,0.00,0.10,-0.12,-0.12,Passing,11.54,16.36,70.5%,162.96,29.14,6.95,8.52,81.6%,3.25,4.26,76.3%,0.78,1.23,63.6%,0.08,1.01,0.34,0.22,0.00,Pass Types,15.13,1.12,0.00,0.11,0.11,0.34,0.00,0.00,0.00,0.00,0.00,0.11,0.45,Goal and Shot Creation,1.68,1.12,0.00,0.00,0.34,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.45,0.11,0.00,0.34,0.11,0.22,1.01,22.2%,0.78,0.45,0.00,0.22,0.67,0.11,0.00,Possession,26.34,0.22,0.78,12.78,13.23,4.60,26.34,1.46,0.45,30.8%,0.78,53.8%,14.91,69.04,18.38,0.45,0.11,3.03,1.91,19.61,Miscellaneous Stats,0.00,2.47,0.90,0.45,0.00,0.00,0.00,1.91,2.58,3.25,44.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mama Samba Baldé,GNB,FW,30,Brest,Ligue1,0.14,0.28,0.42,0.14,0.00,0.00,0.21,0.00,0.33,0.33,0.13,0.46,2.64,1.81,6.46,Shooting,Per 90,3.34,0.42,12.5%,0.04,0.33,14.10,0.00,0.10,-0.19,-0.19,Passing,14.66,20.15,72.8%,231.57,49.27,7.92,9.94,79.7%,4.66,6.39,72.8%,1.39,2.08,66.7%,0.09,1.18,1.46,0.35,0.00,Pass Types,19.95,0.21,0.07,0.21,0.07,0.70,0.14,0.00,0.00,0.00,0.00,0.00,0.76,Goal and Shot Creation,3.13,2.08,0.00,0.28,0.28,0.35,0.14,0.42,0.35,0.00,0.00,0.00,0.07,0.00,Defense,1.53,0.97,0.49,0.42,0.63,0.70,1.39,50.0%,0.70,0.76,0.00,0.35,1.88,1.04,0.07,Possession,34.96,1.04,4.86,12.37,18.42,5.49,34.96,3.68,1.04,28.3%,2.15,58.5%,20.85,131.56,64.15,1.04,1.11,3.06,1.88,22.80,Miscellaneous Stats,0.00,1.53,1.53,0.42,0.00,0.00,0.00,3.82,2.57,2.85,47.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brice Samba,FRA,GK,31,Rennes,Ligue1,,,,,,0.15,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,4.64,3.06,70.6%,0.45,0.18,0.36,0.30,31.3%,0.12,0.09,0.00,42.9%,Advanced Goalkeeping,0.03,0.15,0.00,1.52,0.30,+0.02,3.52,11.03,31.9%,34.62,4.03,25.7%,30.5,5.97,33.0%,31.8,14.07,0.82,5.8%,1.18,15.4
Ibou Sané,SEN,"FW,MF",20,Metz,Ligue1,0.20,0.20,0.39,0.20,0.00,0.00,0.39,0.00,0.06,0.06,0.22,0.28,1.77,3.34,7.66,Shooting,Per 90,0.98,0.59,60.0%,0.20,0.33,16.30,0.00,0.06,+0.14,+0.14,Passing,18.28,24.56,74.4%,286.11,62.69,8.84,10.02,88.2%,7.07,8.25,85.7%,1.18,3.34,35.3%,0.12,0.79,1.18,0.59,0.20,Pass Types,23.38,0.79,0.00,0.00,0.00,2.55,0.20,0.39,0.00,0.39,0.00,0.39,1.18,Goal and Shot Creation,2.16,1.77,0.00,0.00,0.00,0.39,0.00,0.39,0.20,0.00,0.00,0.00,0.20,0.00,Defense,1.38,0.59,0.79,0.59,0.00,0.59,0.79,75.0%,0.20,1.18,0.00,0.20,1.57,0.59,0.00,Possession,34.78,1.18,5.11,17.69,12.77,1.97,34.78,1.97,0.20,10.0%,1.57,80.0%,23.58,155.04,70.35,0.98,0.39,2.55,1.18,25.94,Miscellaneous Stats,0.00,1.38,2.36,0.39,0.39,0.00,0.00,2.95,0.59,0.39,60.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sadibou Sané,SEN,DF,21,Metz,Ligue1,0.31,0.00,0.31,0.31,0.00,0.00,0.15,0.31,0.03,0.03,0.00,0.03,0.15,1.68,0.00,Shooting,Per 90,0.46,0.31,66.7%,0.67,1.00,10.10,0.00,0.06,+0.27,+0.27,Passing,71.39,78.86,90.5%,1348.17,456.86,23.03,24.25,95.0%,41.03,43.78,93.7%,6.86,9.76,70.3%,0.00,0.00,2.44,0.00,0.00,Pass Types,72.92,5.95,1.53,0.00,0.31,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.76,Goal and Shot Creation,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,2.14,1.53,1.22,0.92,0.00,1.37,2.44,56.3%,1.07,1.53,0.76,1.22,3.36,5.34,0.00,Possession,90.61,16.78,52.47,36.92,1.37,0.61,90.61,0.00,0.00,,0.00,,59.03,304.32,141.25,0.15,0.00,0.76,0.00,67.12,Miscellaneous Stats,0.00,1.37,0.76,0.00,0.00,0.31,0.00,4.12,1.22,0.76,61.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arouna Sangante,SEN,DF,23,Le Havre,Ligue1,0.13,0.00,0.13,0.13,0.00,0.00,0.22,0.04,0.04,0.04,0.00,0.05,0.79,3.88,0.26,Shooting,Per 90,0.35,0.22,62.5%,0.38,0.60,9.50,0.00,0.13,+0.09,+0.09,Passing,53.47,60.53,88.3%,1037.29,351.49,14.87,16.54,89.9%,33.97,35.47,95.8%,3.88,6.79,57.1%,0.03,0.18,3.35,0.18,0.04,Pass Types,57.40,2.96,2.12,0.00,0.09,0.09,0.62,0.00,0.00,0.00,0.00,0.18,0.44,Goal and Shot Creation,0.62,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.37,0.71,0.71,0.66,0.00,0.66,1.19,55.6%,0.53,0.88,0.44,1.06,2.43,5.16,0.22,Possession,71.03,8.16,32.43,36.84,2.03,1.01,71.03,0.31,0.26,85.7%,0.04,14.3%,44.74,264.31,139.54,0.22,0.00,0.53,0.26,49.32,Miscellaneous Stats,0.00,1.41,1.50,0.00,0.00,0.04,0.00,3.57,2.25,1.50,60.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamadou Sangare,MLI,MF,23,Lens,Ligue1,0.07,0.07,0.15,0.07,0.00,0.00,0.15,0.00,0.12,0.12,0.07,0.18,0.88,5.21,2.20,Shooting,Per 90,1.47,0.44,30.0%,0.05,0.17,22.80,0.07,0.08,-0.04,-0.04,Passing,44.38,51.56,86.1%,766.21,202.30,21.12,23.84,88.6%,18.85,20.68,91.1%,3.96,5.50,72.0%,0.06,0.81,3.74,0.51,0.00,Pass Types,49.88,1.54,1.47,0.07,0.66,0.15,0.07,0.00,0.00,0.00,0.00,0.15,1.32,Goal and Shot Creation,2.57,1.83,0.00,0.22,0.29,0.15,0.07,0.29,0.15,0.00,0.07,0.07,0.00,0.00,Defense,3.67,2.27,1.39,1.39,0.88,2.20,4.11,53.6%,1.91,1.54,0.22,1.17,4.84,1.25,0.07,Possession,65.35,1.39,14.96,37.34,13.86,1.25,65.35,2.57,1.32,51.4%,0.95,37.1%,30.51,131.81,60.37,1.17,0.22,2.20,1.25,42.25,Miscellaneous Stats,0.00,1.25,1.83,0.22,0.00,0.07,0.00,7.78,1.17,0.95,55.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhoa Sangui,FRA,DF,19,Paris FC,Ligue1,0.00,0.09,0.09,0.00,0.00,0.00,0.18,0.00,0.01,0.01,0.08,0.09,2.49,3.47,3.74,Shooting,Per 90,0.09,0.00,0.0%,0.00,,11.50,0.00,0.12,-0.01,-0.01,Passing,42.42,49.18,86.3%,632.31,183.82,23.66,24.81,95.3%,15.65,18.23,85.9%,1.51,3.38,44.7%,0.05,0.71,3.11,0.71,0.36,Pass Types,42.33,6.85,0.80,0.00,0.00,1.25,6.05,0.00,0.00,0.00,0.00,0.00,0.09,Goal and Shot Creation,1.87,1.51,0.09,0.18,0.00,0.00,0.09,0.27,0.18,0.00,0.09,0.00,0.00,0.00,Defense,1.42,0.80,0.80,0.53,0.09,0.80,0.89,90.0%,0.09,0.36,0.27,0.62,2.05,2.22,0.09,Possession,57.36,2.67,16.99,27.21,13.43,0.36,57.36,1.69,0.62,36.8%,0.89,52.6%,26.24,159.46,102.72,1.42,0.18,1.42,0.53,35.75,Miscellaneous Stats,0.00,0.44,0.80,0.00,0.00,0.00,0.00,4.36,0.44,0.62,41.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan Sanson,FRA,MF,31,Nice,Ligue1,0.27,0.09,0.36,0.27,0.00,0.00,0.00,0.00,0.25,0.25,0.08,0.33,2.14,3.29,3.29,Shooting,Per 90,1.60,0.45,27.8%,0.17,0.60,18.40,0.00,0.16,+0.02,+0.02,Passing,23.50,31.07,75.6%,392.67,105.13,12.64,15.04,84.0%,7.83,10.50,74.6%,2.23,3.29,67.6%,0.08,0.53,2.40,0.98,0.18,Pass Types,30.00,1.07,0.62,0.36,0.62,2.23,0.18,0.18,0.09,0.09,0.00,0.00,1.34,Goal and Shot Creation,1.87,1.25,0.09,0.09,0.27,0.18,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,Defense,1.78,1.16,0.53,1.16,0.09,0.62,2.14,29.2%,1.51,1.69,0.36,0.80,2.58,0.71,0.09,Possession,42.28,1.07,7.48,22.34,13.09,2.40,42.28,1.51,0.80,52.9%,0.62,41.2%,26.44,151.96,73.62,1.34,0.27,2.58,1.25,31.16,Miscellaneous Stats,0.00,1.25,1.69,0.00,0.00,0.00,0.00,3.12,0.53,0.89,37.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malang Sarr,FRA,DF,26,Lens,Ligue1,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.04,0.04,0.01,0.05,0.36,4.05,0.07,Shooting,Per 90,0.46,0.11,23.1%,0.00,0.00,12.70,0.00,0.08,-0.04,-0.04,Passing,53.69,60.45,88.8%,1089.99,377.71,17.03,18.49,92.1%,29.34,30.79,95.3%,7.01,9.89,70.9%,0.02,0.18,4.44,0.04,0.00,Pass Types,57.29,3.09,2.06,0.00,0.78,0.07,0.21,0.00,0.00,0.00,0.00,0.07,0.46,Goal and Shot Creation,1.03,0.89,0.04,0.00,0.07,0.00,0.04,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Defense,1.74,1.00,1.03,0.57,0.14,1.14,1.78,64.0%,0.64,1.07,0.60,1.88,3.63,4.48,0.14,Possession,71.12,7.89,33.11,34.60,3.84,0.64,71.12,0.21,0.14,66.7%,0.07,33.3%,40.08,180.21,89.54,0.46,0.04,0.28,0.11,46.72,Miscellaneous Stats,0.00,0.89,0.57,0.04,0.00,0.07,0.00,4.12,1.53,0.71,68.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamadou Sarr,SEN,DF,20,Strasbourg,Ligue1,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.02,0.02,0.01,0.03,0.38,2.05,0.07,Shooting,Per 90,0.14,0.00,0.0%,0.00,,6.50,0.00,0.15,-0.02,-0.02,Passing,64.09,67.95,94.3%,1156.64,398.22,22.83,23.38,97.7%,36.51,37.77,96.7%,4.27,5.91,72.3%,0.01,0.10,2.12,0.03,0.03,Pass Types,64.36,3.52,2.12,0.00,0.07,0.03,0.34,0.00,0.00,0.00,0.00,0.07,0.38,Goal and Shot Creation,0.55,0.51,0.00,0.00,0.00,0.00,0.03,0.07,0.03,0.00,0.00,0.00,0.00,0.03,Defense,1.20,0.79,0.75,0.38,0.07,0.41,0.68,60.0%,0.27,0.92,0.55,0.75,1.95,4.92,0.07,Possession,77.52,9.61,41.46,35.00,1.50,0.34,77.52,0.55,0.31,56.3%,0.24,43.8%,51.07,214.49,105.35,0.27,0.00,0.62,0.27,58.01,Miscellaneous Stats,0.00,1.06,0.51,0.00,0.00,0.03,0.00,4.03,1.37,1.06,56.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Satriano,URU,FW,24,Lyon,Ligue1,0.22,0.07,0.29,0.22,0.00,0.00,0.07,0.00,0.30,0.30,0.12,0.42,0.79,1.66,3.83,Shooting,Per 90,2.31,0.65,28.1%,0.09,0.33,12.50,0.00,0.13,-0.08,-0.08,Passing,17.77,22.46,79.1%,229.04,44.57,10.91,12.78,85.3%,4.19,5.78,72.5%,0.72,0.94,76.9%,0.09,0.87,0.79,0.36,0.07,Pass Types,20.44,1.88,0.00,0.00,0.07,0.43,0.22,0.00,0.00,0.00,0.00,0.14,0.43,Goal and Shot Creation,2.17,1.59,0.00,0.14,0.22,0.07,0.14,0.22,0.14,0.00,0.00,0.07,0.00,0.00,Defense,0.65,0.43,0.07,0.43,0.14,0.29,0.58,50.0%,0.29,0.43,0.00,0.65,1.30,0.36,0.00,Possession,32.65,0.36,3.61,15.60,13.94,4.62,32.65,2.24,0.65,29.0%,1.59,71.0%,16.04,82.78,28.46,0.43,0.43,2.46,0.65,22.54,Miscellaneous Stats,0.00,1.37,1.16,0.29,0.00,0.00,0.00,2.24,2.09,3.47,37.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Sauer,SVK,MF,21,Toulouse,Ligue1,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.05,0.05,0.02,0.05,1.27,3.61,2.17,Shooting,Per 90,1.45,0.18,12.5%,0.00,0.00,25.70,0.00,0.03,-0.05,-0.05,Passing,24.76,31.63,78.3%,423.43,114.76,11.20,14.46,77.5%,10.66,12.29,86.8%,2.17,3.07,70.6%,0.05,0.36,2.53,0.18,0.00,Pass Types,29.46,2.17,0.54,0.00,0.00,0.90,0.00,0.54,0.18,0.18,0.00,0.00,1.27,Goal and Shot Creation,2.53,1.45,0.18,0.18,0.36,0.18,0.18,0.54,0.00,0.00,0.18,0.36,0.00,0.00,Defense,1.63,1.08,0.72,0.36,0.54,0.72,1.63,44.4%,0.90,1.45,0.18,1.45,3.07,1.63,0.00,Possession,41.39,1.45,6.51,23.67,11.75,1.63,41.39,0.54,0.36,66.7%,0.18,33.3%,18.25,92.71,54.58,0.90,0.18,1.63,0.18,22.05,Miscellaneous Stats,0.00,1.08,0.54,0.00,0.00,0.00,0.00,6.51,1.08,0.54,66.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alidu Seidu,GHA,DF,25,Rennes,Ligue1,0.00,0.17,0.17,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.15,0.15,1.84,5.69,2.68,Shooting,Per 90,0.17,0.00,0.0%,0.00,,50.40,0.00,0.01,0.00,0.00,Passing,62.90,70.09,89.7%,1051.73,313.66,28.77,30.45,94.5%,29.11,31.95,91.1%,4.18,5.69,73.5%,0.10,0.67,5.69,0.50,0.50,Pass Types,62.40,7.53,1.00,0.00,0.17,1.17,6.52,0.00,0.00,0.00,0.00,0.17,0.33,Goal and Shot Creation,1.17,1.00,0.00,0.17,0.00,0.00,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,Defense,3.35,2.17,1.34,1.84,0.17,1.84,2.51,73.3%,0.67,0.67,0.33,2.34,5.69,2.17,0.17,Possession,80.80,4.18,21.75,48.01,12.04,0.33,80.80,1.67,1.00,60.0%,0.50,30.0%,50.52,290.91,147.55,1.34,0.00,1.17,1.17,53.20,Miscellaneous Stats,0.00,0.33,2.17,0.33,0.00,0.00,0.00,8.20,0.84,0.84,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayumu Seko,JPN,"MF,DF",25,Le Havre,Ligue1,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.04,0.04,0.03,0.07,0.12,3.03,0.62,Shooting,Per 90,0.68,0.19,27.3%,0.00,0.00,18.50,0.00,0.05,-0.04,-0.04,Passing,26.60,33.90,78.5%,462.62,129.84,11.38,12.80,88.9%,11.57,13.24,87.4%,2.78,5.51,50.6%,0.06,0.56,3.15,0.31,0.06,Pass Types,33.15,0.49,0.49,0.06,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.25,1.11,Goal and Shot Creation,1.48,1.42,0.00,0.00,0.06,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Defense,1.67,0.93,0.62,0.93,0.12,0.80,1.30,61.9%,0.49,1.18,0.06,1.18,2.85,3.34,0.00,Possession,44.04,3.34,13.92,24.25,5.94,0.68,44.04,0.12,0.06,50.0%,0.06,50.0%,21.65,102.49,45.59,0.56,0.00,0.80,0.06,25.92,Miscellaneous Stats,0.00,1.18,0.87,0.00,0.00,0.00,0.00,2.97,1.42,0.49,74.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvin Senaya,TOG,DF,24,Auxerre,Ligue1,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.05,0.05,0.02,0.07,1.32,2.48,1.78,Shooting,Per 90,0.85,0.23,27.3%,0.00,0.00,17.80,0.00,0.07,-0.05,-0.05,Passing,31.50,42.67,73.8%,605.33,250.06,12.34,14.59,84.6%,14.97,18.54,80.8%,3.80,8.07,47.1%,0.02,0.31,2.79,0.54,0.31,Pass Types,34.84,7.76,2.17,0.00,0.54,2.25,5.43,0.16,0.00,0.16,0.00,0.08,0.54,Goal and Shot Creation,1.09,0.78,0.16,0.00,0.16,0.00,0.00,0.08,0.00,0.00,0.00,0.08,0.00,0.00,Defense,2.87,1.40,1.24,1.32,0.31,1.24,1.78,69.6%,0.54,0.85,0.31,1.47,4.34,3.96,0.00,Possession,55.09,3.41,21.80,23.74,10.24,0.85,55.09,1.09,0.16,14.3%,0.85,78.6%,28.09,125.92,59.51,0.70,0.16,0.93,0.31,30.41,Miscellaneous Stats,0.00,1.09,1.78,0.00,0.00,0.00,0.00,3.26,1.78,1.32,57.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibril Sidibé,FRA,"DF,MF",33,Toulouse,Ligue1,0.09,0.17,0.26,0.04,0.04,0.09,0.04,0.00,0.09,0.02,0.11,0.13,1.15,4.06,3.29,Shooting,Per 90,0.21,0.09,40.0%,0.20,0.50,19.50,0.04,0.10,0.00,+0.02,Passing,34.66,45.21,76.7%,570.34,254.49,15.94,18.38,86.7%,15.47,19.02,81.3%,2.09,5.43,38.6%,0.13,0.60,3.80,1.15,0.38,Pass Types,39.44,5.64,1.32,0.17,0.09,2.18,4.23,0.09,0.00,0.09,0.00,0.13,0.26,Goal and Shot Creation,1.41,1.32,0.04,0.00,0.00,0.04,0.00,0.26,0.26,0.00,0.00,0.00,0.00,0.00,Defense,2.27,1.54,1.28,0.73,0.26,1.20,1.79,66.7%,0.60,0.38,0.13,0.51,2.78,2.74,0.09,Possession,53.16,2.91,17.52,25.73,10.60,1.03,53.08,0.73,0.38,52.9%,0.34,47.1%,27.82,118.68,70.56,0.64,0.09,0.98,0.26,32.35,Miscellaneous Stats,0.00,0.85,0.60,0.21,0.00,0.09,0.00,3.50,0.73,0.43,63.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
