Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Mauricio Cuevas,USA,"DF,FW",21,LA Galaxy,MLS,0.23,0.34,0.57,0.23,0.00,0.00,0.46,0.00,0.06,0.06,0.32,0.38,2.39,4.32,11.72,Shooting,Per 90,0.57,0.23,40.0%,0.40,1.00,22.00,0.11,0.11,+0.17,+0.17,Passing,48.36,63.26,76.4%,757.09,276.03,27.08,29.58,91.5%,16.27,20.82,78.1%,3.30,9.10,36.3%,0.30,1.37,3.30,1.93,0.80,Pass Types,55.98,7.17,1.02,0.00,0.34,6.49,5.23,0.91,0.23,0.57,0.00,0.11,0.91,Goal and Shot Creation,3.07,2.73,0.11,0.11,0.00,0.11,0.00,0.80,0.80,0.00,0.00,0.00,0.00,0.00,Defense,2.39,1.82,1.25,0.91,0.23,1.59,2.62,60.9%,1.02,1.14,0.23,0.34,2.73,2.16,0.11,Possession,73.50,3.30,16.95,26.51,30.15,2.16,73.50,1.59,0.68,42.9%,0.80,50.0%,42.10,177.27,93.64,1.59,0.57,1.48,0.80,50.75,Miscellaneous Stats,0.00,0.91,1.14,0.23,0.00,0.00,0.00,3.75,0.34,1.14,23.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo Cuypers,BEL,FW,27,Chicago Fire,MLS,0.55,0.06,0.61,0.45,0.10,0.13,0.00,0.00,0.63,0.52,0.13,0.65,1.00,1.61,4.92,Shooting,Per 90,2.54,1.22,48.1%,0.18,0.37,11.90,0.00,0.21,-0.08,-0.07,Passing,12.69,17.87,71.0%,182.86,35.99,7.36,9.19,80.1%,4.21,5.75,73.2%,0.64,1.19,54.1%,0.10,1.09,0.87,0.45,0.03,Pass Types,16.84,0.96,0.00,0.06,0.00,0.29,0.03,0.00,0.00,0.00,0.00,0.06,1.06,Goal and Shot Creation,2.38,1.61,0.00,0.19,0.42,0.16,0.00,0.19,0.10,0.00,0.06,0.00,0.03,0.00,Defense,1.48,1.03,0.35,0.80,0.32,0.55,1.48,37.0%,0.93,1.16,0.10,0.67,2.15,1.12,0.00,Possession,29.95,1.19,3.25,13.88,13.24,4.50,29.82,1.25,0.39,30.8%,0.77,61.5%,14.81,74.13,29.18,0.55,0.55,2.63,0.71,19.05,Miscellaneous Stats,0.00,1.06,1.00,0.58,0.03,0.00,0.00,2.18,1.54,2.35,39.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruno Damiani,URU,"FW,MF",22,Philadelphia Union,MLS,0.31,0.04,0.35,0.27,0.04,0.09,0.27,0.00,0.53,0.42,0.08,0.50,0.44,2.08,4.74,Shooting,Per 90,3.15,1.37,43.7%,0.08,0.19,13.00,0.00,0.13,-0.22,-0.16,Passing,19.15,27.62,69.3%,239.36,46.15,13.21,16.98,77.8%,4.03,6.34,63.6%,0.67,1.24,53.6%,0.11,1.37,1.37,0.53,0.04,Pass Types,27.22,0.35,0.04,0.00,0.09,0.18,0.04,0.00,0.00,0.00,0.00,0.04,1.29,Goal and Shot Creation,2.70,2.08,0.00,0.00,0.35,0.27,0.00,0.18,0.13,0.00,0.00,0.04,0.00,0.00,Defense,1.20,0.84,0.13,0.84,0.22,0.35,0.84,42.1%,0.49,1.37,0.09,0.71,1.91,1.33,0.00,Possession,43.00,1.55,3.41,19.51,20.35,5.19,42.92,1.15,0.31,26.9%,0.75,65.4%,22.21,79.71,23.36,0.62,0.22,3.59,2.00,31.48,Miscellaneous Stats,0.00,2.97,3.28,0.22,0.04,0.00,0.00,3.24,4.92,5.41,47.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dagur Dan Þórhallsson,ISL,"MF,DF",24,Orlando City,MLS,0.24,0.00,0.24,0.24,0.00,0.00,0.24,0.00,0.19,0.19,0.05,0.24,2.10,2.58,4.35,Shooting,Per 90,0.65,0.24,37.5%,0.38,1.00,14.10,0.00,0.30,+0.05,+0.05,Passing,39.60,45.24,87.5%,577.50,115.00,22.82,24.03,95.0%,13.79,15.24,90.5%,1.45,3.15,46.2%,0.09,0.81,1.77,0.56,0.16,Pass Types,42.02,3.06,0.56,0.00,0.16,0.89,2.26,0.24,0.00,0.16,0.00,0.16,0.48,Goal and Shot Creation,2.50,2.26,0.00,0.08,0.08,0.08,0.00,0.16,0.08,0.00,0.00,0.00,0.08,0.00,Defense,1.61,1.05,1.13,0.32,0.16,0.65,1.69,38.1%,1.05,1.05,0.56,0.56,2.18,2.98,0.08,Possession,55.97,2.90,16.45,24.35,15.89,1.77,55.97,1.94,1.29,66.7%,0.56,29.2%,31.77,169.52,75.16,1.61,0.48,1.21,0.89,36.37,Miscellaneous Stats,0.00,0.81,1.29,0.08,0.00,0.00,0.00,5.73,0.56,0.89,38.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel,BRA,GK,30,SJ Earthquakes,MLS,,,,,,0.04,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80,5.27,3.54,66.4%,0.32,0.25,0.47,0.11,11.1%,0.04,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.18,0.07,1.83,0.35,+0.10,3.61,11.25,32.1%,25.03,4.36,33.7%,34.1,5.88,46.0%,39.4,12.37,0.65,5.2%,1.59,16.4
Jesús Daniel Bueno,VEN,MF,25,Philadelphia Union,MLS,0.10,0.00,0.10,0.10,0.00,0.00,0.30,0.00,0.08,0.08,0.04,0.13,0.89,3.38,1.19,Shooting,Per 90,1.29,0.30,23.1%,0.08,0.33,19.00,0.00,0.06,+0.02,+0.02,Passing,34.17,43.31,78.9%,540.79,138.58,18.58,21.56,86.2%,12.22,15.40,79.4%,2.28,4.17,54.8%,0.08,0.60,2.68,0.79,0.10,Pass Types,40.43,2.68,1.49,0.10,0.00,1.39,0.10,0.79,0.50,0.10,0.00,0.20,1.49,Goal and Shot Creation,2.78,1.69,0.40,0.00,0.40,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,2.78,1.59,1.09,1.59,0.10,1.09,2.09,52.4%,0.99,1.59,0.10,1.09,3.87,0.70,0.00,Possession,54.44,0.89,11.32,30.89,13.41,0.99,54.44,1.19,0.30,25.0%,0.70,58.3%,24.34,125.96,51.46,1.69,0.10,1.49,0.79,28.31,Miscellaneous Stats,0.00,1.79,1.79,0.10,0.00,0.20,0.00,6.56,0.89,0.50,64.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan David Mosquera,COL,DF,22,Portland Timbers,MLS,0.04,0.08,0.12,0.04,0.00,0.00,0.08,0.00,0.04,0.04,0.14,0.18,2.74,3.89,5.88,Shooting,Per 90,0.83,0.20,23.8%,0.05,0.20,20.50,0.00,0.05,0.00,0.00,Passing,43.13,51.91,83.1%,713.92,237.67,21.33,23.12,92.3%,19.14,22.08,86.7%,2.14,4.21,50.9%,0.13,1.07,2.98,1.39,0.56,Pass Types,43.25,8.54,1.11,0.08,0.40,3.53,7.39,0.04,0.00,0.00,0.00,0.12,0.75,Goal and Shot Creation,2.18,1.83,0.12,0.08,0.04,0.12,0.00,0.28,0.24,0.00,0.00,0.00,0.04,0.00,Defense,1.39,0.91,0.91,0.32,0.16,0.79,1.59,50.0%,0.79,0.79,0.04,0.40,1.79,2.07,0.04,Possession,60.61,2.54,14.42,27.88,19.18,1.79,60.61,1.51,0.75,50.0%,0.64,42.1%,34.04,175.87,101.64,1.95,0.75,1.27,0.87,37.97,Miscellaneous Stats,0.00,0.36,0.99,0.00,0.04,0.00,0.00,5.44,0.40,0.52,43.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Davis,USA,"MF,DF",23,Sporting KC,MLS,0.00,0.05,0.05,0.00,0.00,0.00,0.34,0.05,0.05,0.05,0.11,0.17,1.64,7.05,3.96,Shooting,Per 90,1.06,0.14,13.6%,0.00,0.00,23.20,0.14,0.05,-0.05,-0.05,Passing,46.76,58.34,80.1%,753.44,243.99,24.85,27.99,88.8%,16.21,19.21,84.4%,4.01,7.38,54.2%,0.14,1.16,5.07,1.45,0.34,Pass Types,52.89,5.31,1.54,0.19,0.58,3.23,2.99,0.77,0.72,0.00,0.00,0.14,0.82,Goal and Shot Creation,2.51,2.12,0.10,0.10,0.10,0.10,0.00,0.24,0.24,0.00,0.00,0.00,0.00,0.00,Defense,2.03,1.16,0.82,0.87,0.34,0.72,2.32,31.3%,1.59,0.97,0.14,1.06,3.09,1.25,0.05,Possession,68.14,1.45,9.99,33.49,25.05,1.74,68.14,1.45,1.01,70.0%,0.39,26.7%,37.83,180.72,82.95,1.59,0.39,1.64,0.53,46.09,Miscellaneous Stats,0.05,1.45,0.68,0.00,0.00,0.00,0.00,4.54,0.43,0.72,37.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro De la Vega,ARG,"FW,MF",23,Seattle Sounders,MLS,0.31,0.31,0.61,0.31,0.00,0.00,0.00,0.00,0.22,0.22,0.22,0.45,3.07,2.99,8.06,Shooting,Per 90,2.92,0.69,23.7%,0.11,0.44,20.30,0.08,0.08,+0.08,+0.08,Passing,31.15,38.59,80.7%,447.70,82.94,17.65,19.57,90.2%,10.43,12.81,81.4%,1.30,2.84,45.9%,0.15,1.46,1.46,1.15,0.31,Pass Types,37.75,0.77,0.38,0.15,0.15,2.99,0.23,0.15,0.08,0.08,0.00,0.08,1.23,Goal and Shot Creation,3.53,2.38,0.08,0.61,0.31,0.08,0.08,0.38,0.23,0.00,0.00,0.15,0.00,0.00,Defense,1.46,0.84,0.61,0.69,0.15,0.69,1.53,45.0%,0.84,1.30,0.08,0.61,2.07,0.31,0.08,Possession,51.71,0.54,5.60,21.71,25.55,3.68,51.71,5.14,2.61,50.7%,2.23,43.3%,36.21,239.92,97.06,2.76,0.77,1.92,1.38,39.44,Miscellaneous Stats,0.00,1.23,1.84,0.08,0.00,0.00,0.00,5.37,0.61,0.46,57.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodrigo De Paul,ARG,MF,30,Inter Miami,MLS,0.00,0.30,0.30,0.00,0.00,0.00,0.20,0.00,0.08,0.08,0.11,0.20,2.73,9.30,3.64,Shooting,Per 90,1.11,0.00,0.0%,0.00,,23.50,0.00,0.08,-0.08,-0.08,Passing,67.75,79.79,84.9%,1273.96,332.80,26.80,29.33,91.4%,32.06,35.39,90.6%,7.89,11.02,71.6%,0.18,1.72,8.09,1.72,0.40,Pass Types,73.42,5.87,2.73,0.71,1.11,2.93,0.91,2.22,0.71,0.51,0.00,0.51,0.20,Goal and Shot Creation,4.25,3.34,0.61,0.00,0.10,0.20,0.00,0.51,0.20,0.20,0.00,0.00,0.10,0.00,Defense,1.11,0.61,0.20,0.61,0.30,0.71,1.31,53.8%,0.61,0.30,0.10,0.30,1.42,0.61,0.10,Possession,86.66,1.62,12.34,51.27,24.07,1.62,86.66,2.02,0.91,45.0%,0.91,45.0%,58.85,322.58,166.85,2.12,0.30,1.11,0.91,69.47,Miscellaneous Stats,0.00,1.82,2.12,0.10,0.10,0.00,0.00,5.56,0.10,0.10,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Dean,USA,"DF,MF",27,Chicago Fire,MLS,0.05,0.16,0.22,0.05,0.00,0.00,0.11,0.00,0.06,0.06,0.09,0.15,1.67,3.01,5.33,Shooting,Per 90,0.43,0.22,50.0%,0.13,0.25,16.10,0.00,0.15,-0.01,-0.01,Passing,34.07,43.33,78.6%,550.87,168.05,16.63,18.79,88.5%,15.23,18.41,82.7%,1.78,3.39,52.4%,0.08,0.65,1.88,0.81,0.16,Pass Types,36.44,6.78,0.27,0.05,0.05,1.24,6.51,0.00,0.00,0.00,0.00,0.11,0.97,Goal and Shot Creation,1.45,1.08,0.16,0.00,0.16,0.05,0.00,0.22,0.22,0.00,0.00,0.00,0.00,0.00,Defense,2.05,0.97,1.08,0.54,0.43,0.86,1.08,80.0%,0.22,1.45,0.48,1.83,3.88,3.82,0.00,Possession,55.33,4.04,19.75,21.10,14.70,1.83,55.33,0.86,0.54,62.5%,0.32,37.5%,23.85,122.51,61.85,1.08,0.22,0.65,0.27,30.84,Miscellaneous Stats,0.00,1.02,0.75,0.00,0.00,0.00,0.00,1.94,1.29,1.51,46.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marky Delgado,USA,MF,29,LAFC,MLS,0.11,0.11,0.21,0.11,0.00,0.00,0.14,0.00,0.07,0.07,0.11,0.17,1.09,9.46,2.45,Shooting,Per 90,0.63,0.25,38.9%,0.17,0.43,18.10,0.04,0.11,+0.04,+0.04,Passing,62.58,71.09,88.0%,1021.13,301.45,31.55,34.04,92.7%,24.72,27.32,90.5%,4.45,6.58,67.6%,0.14,1.33,9.67,1.54,0.11,Pass Types,69.86,0.98,0.35,0.39,0.42,0.91,0.28,0.35,0.25,0.00,0.00,0.25,1.23,Goal and Shot Creation,3.26,2.84,0.04,0.07,0.07,0.11,0.14,0.49,0.49,0.00,0.00,0.00,0.00,0.00,Defense,2.00,1.37,0.56,1.12,0.32,0.95,1.96,48.2%,1.02,1.44,0.21,1.30,3.29,0.98,0.00,Possession,80.30,1.96,12.57,49.73,18.60,0.88,80.30,0.91,0.60,65.4%,0.21,23.1%,48.43,207.95,87.20,1.30,0.04,1.30,0.70,60.13,Miscellaneous Stats,0.00,0.95,1.23,0.04,0.00,0.00,0.00,6.34,0.53,0.60,46.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrickson Delgado,ECU,"MF,FW",21,FC Dallas,MLS,0.05,0.32,0.37,0.05,0.00,0.00,0.16,0.00,0.11,0.11,0.15,0.26,1.84,3.90,3.79,Shooting,Per 90,1.26,0.21,16.7%,0.04,0.25,22.90,0.05,0.08,-0.05,-0.05,Passing,34.34,44.03,78.0%,544.95,178.05,18.33,20.91,87.7%,10.48,12.48,84.0%,3.48,6.85,50.8%,0.15,1.47,3.53,1.00,0.47,Pass Types,39.44,4.06,1.84,0.05,0.53,3.53,0.37,1.79,0.90,0.74,0.00,0.53,1.53,Goal and Shot Creation,2.69,1.95,0.37,0.00,0.21,0.11,0.05,0.42,0.32,0.05,0.00,0.05,0.00,0.00,Defense,2.00,1.47,0.58,1.16,0.26,1.05,1.74,60.6%,0.68,1.79,0.26,0.84,2.84,1.42,0.11,Possession,54.82,2.16,10.85,26.12,18.64,1.16,54.82,1.21,0.63,52.2%,0.47,39.1%,27.12,141.66,70.57,1.16,0.11,1.63,1.11,36.23,Miscellaneous Stats,0.00,0.90,1.37,0.05,0.00,0.05,0.00,4.06,0.58,1.63,26.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kévin Denkey,TOG,FW,24,FC Cincinnati,MLS,0.59,0.04,0.63,0.48,0.12,0.12,0.28,0.00,0.43,0.34,0.09,0.43,1.54,1.47,5.78,Shooting,Per 90,2.93,1.31,44.6%,0.16,0.36,16.60,0.00,0.12,+0.16,+0.13,Passing,16.51,19.92,82.9%,224.82,36.31,10.10,11.44,88.2%,5.19,6.06,85.6%,0.44,0.63,68.8%,0.07,0.99,0.99,0.59,0.04,Pass Types,18.69,1.19,0.04,0.08,0.04,0.12,0.04,0.00,0.00,0.00,0.00,0.04,0.12,Goal and Shot Creation,2.65,1.86,0.00,0.20,0.32,0.20,0.08,0.24,0.16,0.00,0.04,0.00,0.04,0.00,Defense,0.44,0.28,0.08,0.16,0.20,0.16,0.51,30.8%,0.36,0.20,0.08,0.32,0.75,0.48,0.00,Possession,31.64,0.51,2.42,14.10,15.48,4.24,31.52,2.14,0.95,44.4%,1.11,51.9%,19.08,108.77,43.95,1.15,0.63,3.56,2.06,24.35,Miscellaneous Stats,0.00,1.39,1.31,0.79,0.04,0.04,0.00,2.65,1.62,2.42,40.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mikkel Desler,DEN,"DF,MF",29,Austin FC,MLS,0.07,0.20,0.27,0.07,0.00,0.00,0.34,0.00,0.07,0.07,0.06,0.13,1.08,4.57,2.62,Shooting,Per 90,0.47,0.07,14.3%,0.14,1.00,16.60,0.00,0.15,-0.01,-0.01,Passing,43.79,49.98,87.6%,690.27,197.49,22.53,23.81,94.6%,17.89,19.84,90.2%,2.15,3.77,57.1%,0.12,0.54,3.63,0.54,0.20,Pass Types,41.70,8.07,1.01,0.07,0.07,1.28,7.06,0.00,0.00,0.00,0.00,0.20,1.08,Goal and Shot Creation,1.14,1.08,0.00,0.07,0.00,0.00,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,Defense,2.76,1.48,1.75,0.81,0.20,1.75,2.69,65.0%,0.94,1.61,0.54,0.94,3.70,4.24,0.07,Possession,62.29,4.78,19.17,28.92,14.60,1.35,62.29,1.14,0.54,47.1%,0.54,47.1%,33.43,181.82,70.29,1.08,0.13,0.74,0.67,37.13,Miscellaneous Stats,0.00,1.14,1.21,0.13,0.00,0.13,0.00,3.16,0.81,0.54,60.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibril Diani,FRA,MF,26,Charlotte,MLS,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.06,0.06,0.02,0.09,1.33,3.44,1.48,Shooting,Per 90,0.70,0.39,55.6%,0.00,0.00,17.60,0.00,0.09,-0.06,-0.06,Passing,37.42,41.33,90.5%,647.81,154.77,16.48,17.58,93.8%,16.80,18.36,91.5%,3.36,4.22,79.6%,0.04,0.39,4.92,0.55,0.16,Pass Types,39.84,1.41,1.17,0.00,0.23,0.63,0.23,0.00,0.00,0.00,0.00,0.08,1.25,Goal and Shot Creation,1.02,0.94,0.08,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Defense,3.36,2.11,1.56,1.56,0.23,1.33,2.19,60.7%,0.86,1.72,0.47,1.95,5.31,1.80,0.00,Possession,53.20,2.97,14.30,27.27,11.80,1.09,53.20,0.94,0.31,33.3%,0.55,58.3%,29.30,146.02,58.28,0.86,0.31,1.02,0.78,34.53,Miscellaneous Stats,0.00,1.88,1.02,0.00,0.00,0.08,0.00,3.44,1.09,1.95,35.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson Díaz,COL,DF,24,Minnesota Utd,MLS,0.00,0.14,0.14,0.00,0.00,0.00,0.14,0.00,0.05,0.05,0.07,0.12,0.85,2.70,1.23,Shooting,Per 90,0.76,0.14,18.8%,0.00,0.00,13.60,0.00,0.06,-0.05,-0.05,Passing,29.38,38.72,75.9%,475.64,227.25,15.02,17.44,86.1%,11.56,15.12,76.5%,1.99,4.60,43.3%,0.05,0.66,2.37,0.57,0.14,Pass Types,34.88,3.79,0.38,0.00,0.00,0.76,3.13,0.00,0.00,0.00,0.00,0.05,0.76,Goal and Shot Creation,1.18,0.95,0.00,0.09,0.14,0.00,0.00,0.19,0.19,0.00,0.00,0.00,0.00,0.00,Defense,1.23,0.81,0.71,0.33,0.19,0.71,1.52,46.9%,0.81,1.33,0.57,1.14,2.37,4.60,0.14,Possession,49.62,5.50,21.80,20.71,7.35,2.42,49.62,1.00,0.71,71.4%,0.24,23.8%,22.89,101.04,51.18,0.33,0.09,0.62,0.47,27.58,Miscellaneous Stats,0.00,1.52,0.71,0.09,0.00,0.00,0.00,3.74,2.09,2.23,48.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Javairô Dilrosun,NED,FW,26,LAFC,MLS,0.21,0.21,0.41,0.21,0.00,0.00,0.00,0.00,0.12,0.12,0.15,0.28,4.67,2.80,9.85,Shooting,Per 90,2.07,0.62,30.0%,0.10,0.33,19.30,0.00,0.06,+0.08,+0.08,Passing,28.20,34.53,81.7%,451.14,93.73,15.24,17.83,85.5%,9.64,11.09,86.9%,2.07,3.32,62.5%,0.21,0.93,1.56,0.83,0.21,Pass Types,32.04,2.38,0.31,0.10,0.31,2.49,0.73,1.35,0.31,0.00,0.00,0.10,1.14,Goal and Shot Creation,3.53,2.18,0.41,0.10,0.31,0.52,0.00,0.41,0.21,0.10,0.00,0.10,0.00,0.00,Defense,0.73,0.52,0.31,0.41,0.00,0.31,1.14,27.3%,0.83,1.14,0.00,0.21,0.93,0.73,0.00,Possession,46.35,0.31,4.35,16.59,26.03,3.84,46.35,3.21,1.24,38.7%,1.66,51.6%,29.76,224.38,111.98,2.07,2.38,2.59,0.83,34.84,Miscellaneous Stats,0.00,0.31,1.35,0.00,0.00,0.00,0.00,2.80,0.10,0.52,16.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Innocent Dje,CIV,MF,21,Chicago Fire,MLS,0.15,0.08,0.23,0.15,0.00,0.00,0.31,0.08,0.02,0.02,0.08,0.10,1.23,5.16,0.92,Shooting,Per 90,0.38,0.15,40.0%,0.40,1.00,16.60,0.00,0.07,+0.13,+0.13,Passing,54.89,60.44,90.8%,913.09,274.70,26.10,27.33,95.5%,23.79,26.02,91.4%,4.08,5.31,76.8%,0.03,0.46,5.24,0.31,0.00,Pass Types,59.20,1.23,1.08,0.15,0.00,0.08,0.15,0.00,0.00,0.00,0.00,0.00,0.69,Goal and Shot Creation,1.31,1.08,0.00,0.00,0.08,0.08,0.08,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Defense,2.16,1.31,1.00,0.92,0.23,0.69,1.77,39.1%,1.08,1.00,0.31,2.16,4.31,1.54,0.23,Possession,71.06,3.70,23.40,41.42,7.39,0.54,71.06,1.62,0.77,47.6%,0.62,38.1%,41.19,233.66,120.64,1.23,0.08,1.54,0.77,51.97,Miscellaneous Stats,0.08,2.08,1.39,0.00,0.00,0.08,0.00,5.39,0.54,0.62,46.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Dodson,USA,"DF,MF",26,D.C. United,MLS,0.00,0.16,0.16,0.00,0.00,0.00,0.16,0.00,0.02,0.02,0.09,0.09,0.94,2.81,5.30,Shooting,Per 90,0.16,0.16,100.0%,0.00,0.00,15.60,0.00,0.08,-0.02,-0.02,Passing,29.64,38.84,76.3%,470.28,146.62,14.66,16.38,89.5%,12.63,16.69,75.7%,1.09,2.18,50.0%,0.20,0.94,2.18,0.47,0.47,Pass Types,32.60,6.08,0.94,0.00,0.00,2.50,5.15,0.00,0.00,0.00,0.00,0.16,0.78,Goal and Shot Creation,1.87,1.40,0.16,0.31,0.00,0.00,0.00,0.31,0.16,0.16,0.00,0.00,0.00,0.00,Defense,3.12,1.87,1.56,1.25,0.31,1.40,2.81,50.0%,1.40,1.56,0.78,0.94,4.06,2.81,0.00,Possession,48.51,3.28,14.19,23.55,10.92,1.87,48.51,0.78,0.47,60.0%,0.31,40.0%,17.78,66.45,31.51,0.47,0.31,0.62,0.78,25.58,Miscellaneous Stats,0.00,2.03,0.47,0.00,0.00,0.00,0.00,2.34,0.94,1.56,37.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxime Dominguez,SUI,MF,28,Toronto FC,MLS,0.00,0.06,0.06,0.00,0.00,0.00,0.32,0.00,0.06,0.06,0.09,0.15,1.65,5.02,3.24,Shooting,Per 90,1.21,0.19,15.8%,0.00,0.00,22.20,0.00,0.05,-0.06,-0.06,Passing,35.87,41.72,86.0%,557.94,156.28,18.83,20.74,90.8%,13.99,15.77,88.7%,2.04,2.93,69.6%,0.06,0.95,4.71,0.76,0.00,Pass Types,40.26,1.46,0.64,0.45,0.13,0.32,0.06,0.00,0.00,0.00,0.00,0.00,1.53,Goal and Shot Creation,2.35,2.16,0.00,0.06,0.00,0.00,0.13,0.25,0.25,0.00,0.00,0.00,0.00,0.00,Defense,2.86,2.29,1.34,1.21,0.32,1.34,3.12,42.9%,1.78,1.59,0.06,1.21,4.07,0.76,0.00,Possession,52.41,0.83,9.41,29.77,14.44,0.95,52.41,1.40,0.70,50.0%,0.57,40.9%,31.23,164.29,69.65,1.40,0.25,1.14,1.21,36.51,Miscellaneous Stats,0.00,2.16,1.34,0.00,0.00,0.00,0.00,4.64,0.06,0.13,33.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
